PropertyGFATotal,LargestPropertyUseTypeGFARatio,NumberofFloors,SecondLargestPropertyUseTypeGFARatio,LargestPropertyUseType,BuildingType,ThirdLargestPropertyUseTypeGFARatio,SiteEnergyUse(kBtu)
95721,0.6456263515842918,6.0,0.0,No information,NonResidential,0.0,3066228.0
213283,0.4949433381938551,5.0,0.0,Office,NonResidential,0.0,6388260.0
103697,0.6094583256989112,3.0,0.0,Office,NonResidential,0.0,15324777.0
74880,0.958213141025641,5.0,0.0,Office,NonResidential,0.0,4428557.0
88774,0.9613062383130195,6.0,0.0,Office,NonResidential,0.0,6057734.0
122250,0.7466748466257669,5.0,0.24684662576687116,Office,NonResidential,0.04851533742331288,6022054.0
53730,1.0,4.0,0.0,Office,NonResidential,0.0,4843538.0
55593,1.0,3.0,0.0,Office,NonResidential,0.0,4099807.0
134056,0.5375813093035746,4.0,0.4411365399534523,Office,NonResidential,0.0,4664399.0
158415,1.0,1.0,0.0,Retail Store,NonResidential,0.0,23364636.0
287819,0.5419551871141238,8.0,0.30696375152439553,Office,NonResidential,0.0543049624937895,49102164.0
164437,0.6242694770641644,1.0,0.45064067089523646,Retail Store,NonResidential,0.0,18622292.0
184482,0.6397155278021704,5.0,0.35902689693303413,Office,NonResidential,0.008645829945468935,5820965.0
55200,0.9942028985507246,3.0,0.005797101449275362,Laboratory,NonResidential,0.0,11566123.0
241159,0.730518039965334,4.0,0.0,Laboratory,NonResidential,0.0,40183424.0
139282,0.5699516089659827,6.0,0.37752186212145145,Office,NonResidential,0.021732887235967318,5266498.0
271071,0.6202507830051905,5.0,0.3575373241696825,Office,NonResidential,0.062205104935607276,7905095.0
127800,1.0,5.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,3060149.0
560516,0.6645715733359976,5.0,0.33742658550335763,Office,NonResidential,0.0,30710500.0
226592,0.5807442451631125,6.0,0.3670826860612908,Office,NonResidential,0.0,11797448.0
159700,0.45339386349405136,5.0,0.30879148403256107,Other,NonResidential,0.23422667501565436,27119380.0
209816,0.5423942883288214,4.0,0.37695409311015365,Office,NonResidential,0.07531837419453236,7380088.0
303103,0.5893310194884247,6.0,0.3278357522030465,Office,NonResidential,0.01984473924705463,8690179.0
67380,0.5287919263876522,3.0,0.2582813891362422,Non-Refrigerated Warehouse,NonResidential,0.2582813891362422,2654804.0
102235,1.0,4.0,0.0,No information,NonResidential,0.0,25290360.0
436497,0.6479151059457453,5.0,0.0,No information,NonResidential,0.0,41478700.0
88062,0.763575662601349,5.0,0.21468965047353,Office,NonResidential,0.0,3316933.0
87178,0.7859895845282067,5.0,0.15249260134437587,Office,NonResidential,0.0,3693616.0
87178,0.8022666269012825,5.0,0.2878249099543463,Office,NonResidential,0.0,3594908.0
86995,0.6689464911776539,4.0,0.33105350882234613,Office,NonResidential,0.0,3158743.0
88000,0.8078409090909091,5.0,0.18334090909090908,Office,NonResidential,0.0,3132453.0
196749,0.5506711597009387,4.0,0.4493288402990612,Medical Office,NonResidential,0.0,19236770.0
191276,0.5018664129320981,4.0,0.0,Medical Office,NonResidential,0.0,9329202.0
111445,1.0,2.0,0.0,No information,NonResidential,0.0,5318876.0
98475,1.0,4.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,1082531.0
309535,0.696535125268548,7.0,0.0,Hospital (General Medical & Surgical),NonResidential,0.0,46518024.0
76598,0.7204887856079794,3.0,0.2795112143920207,Office,NonResidential,0.0,4476997.0
244529,0.2895362104290289,2.0,0.23167395278269654,Retail Store,NonResidential,0.0,14583160.0
63225,1.0,1.0,0.0,Supermarket/Grocery Store,NonResidential,0.0,6619941.0
113780,0.8044647565477236,1.0,0.19553524345227632,Other - Services,Nonresidential COS,0.0,3580091.0
243044,1.153519527328385,1.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,2512319.0
280252,0.5577551632102536,3.0,0.4154832079699699,Parking,NonResidential,0.026761628819776485,12196872.0
66462,0.8044295988685264,3.0,0.0,No information,NonResidential,0.0,9109967.0
131387,0.8214739662219246,1.0,0.0,Retail Store,NonResidential,0.0,7261732.0
94400,0.7113877118644067,3.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,884314.0
111900,1.1101966041108133,1.0,0.0,Strip Mall,NonResidential,0.0,11564788.0
144776,1.0,1.0,0.0,Wholesale Club/Supercenter,NonResidential,0.0,13146645.0
114000,0.5070614035087719,1.0,0.4939649122807018,Retail Store,NonResidential,0.0,11511880.0
50083,0.999640596609628,1.0,0.0,Supermarket/Grocery Store,NonResidential,0.0,8611054.0
124071,0.7778127040162488,3.0,0.0,Office,NonResidential,0.0,4734631.0
90000,1.0,4.0,0.0,Office,NonResidential,0.0,4045980.0
96041,0.6479732614196021,3.0,0.35098551660228444,Office,NonResidential,0.0,5471735.0
280957,0.5912933295842424,3.0,0.0,No information,NonResidential,0.0,12229610.0
243334,0.5712107638061266,4.0,0.1008860249697946,Office,NonResidential,0.0,10328702.0
154660,0.7746993404888142,6.0,0.40799818957713696,Other - Entertainment/Public Assembly,NonResidential,0.17056769688348636,55947848.0
390295,0.6226520964911157,5.0,0.27775913091379595,Office,NonResidential,0.0,7838600.0
90000,0.7777777777777778,2.0,0.2222222222222222,Non-Refrigerated Warehouse,NonResidential,0.0,1272814.0
50200,1.0,1.0,0.0,No information,NonResidential,0.0,989975.0
94033,0.5741920389650442,6.0,0.2631416630331905,Office,NonResidential,0.04785554007635617,4767227.0
63240,1.0,2.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,183521.0
322869,0.5651022550941713,5.0,0.4049444201827986,Parking,NonResidential,0.0,16917964.0
130293,1.0,4.0,0.06754008273660135,Self-Storage Facility,NonResidential,0.0,505559.0
106041,1.0,4.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,1118392.0
94470,1.0,3.0,0.0,Self-Storage Facility,NonResidential,0.0,922041.0
181694,0.8440785056193381,10.0,0.13440730018602706,Office,NonResidential,0.011860600790339803,8070420.0
69492,1.0044321648535084,2.0,0.0,Retail Store,NonResidential,0.0,408513.0
22780,1.0,1.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,427697.0
124472,0.9996063371681985,1.0,0.0,Distribution Center,NonResidential,0.0,2457017.0
50065,0.9970638170378507,1.0,0.0,Distribution Center,NonResidential,0.0,1465535.0
57540,1.0,1.0,0.0,Distribution Center,NonResidential,0.0,1878979.0
85400,1.0,1.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,1593187.0
55700,1.0,1.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,533078.0
53250,0.9907793427230047,1.0,0.0,Office,NonResidential,0.0,2196718.0
78672,0.6386643278421802,6.0,0.0,No information,NonResidential,0.0,2713722.0
64660,1.0,3.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,340270.0
75844,0.3750065924792996,2.0,0.3749934075207004,Other,NonResidential,0.25,3635600.0
161678,1.0776172392038497,1.0,0.0,Distribution Center,NonResidential,0.0,9245102.0
101101,1.0,1.0,0.0,Distribution Center,NonResidential,0.0,23612824.0
52613,1.0,1.0,0.0,Distribution Center,NonResidential,0.0,992738.0
56608,0.8009468626342566,1.0,0.2035048049745619,Other,NonResidential,0.0,5234454.0
104099,0.9606240213642783,1.0,0.039375978635721766,Refrigerated Warehouse,NonResidential,0.0,17714332.0
48117,1.0749215453997547,1.0,0.0,Supermarket/Grocery Store,NonResidential,0.0,13924967.0
58480,0.7597640218878249,1.0,0.0,Supermarket/Grocery Store,NonResidential,0.0,11639369.0
186971,1.0000320905381048,4.0,0.6176198447887641,Office,NonResidential,0.0,12662456.0
66968,1.0,1.0,0.0,No information,NonResidential,0.0,1575581.0
336700,0.5744579744579744,6.0,0.3701217701217701,Office,NonResidential,0.018354618354618355,9697866.0
270723,0.36518138466255173,4.0,0.0,Retail Store,NonResidential,0.0,10020111.0
62220,0.9751848280295725,2.0,0.22147219543555127,Office,NonResidential,0.021279331404693024,5375518.0
65430,0.9281980742778542,1.0,0.12443833104080697,Office,NonResidential,0.0,2855545.0
102290,0.8184084465734676,3.0,0.1815915534265324,Office,NonResidential,0.0,5917000.0
80004,0.935753212339383,3.0,0.0,Other,NonResidential,0.0,14265421.0
323916,0.8135689499746848,2.0,0.1864310500253152,Non-Refrigerated Warehouse,NonResidential,0.0,11289052.0
304052,0.7569100022364595,14.0,0.5146718324497126,Office,NonResidential,0.23953139594543038,15843743.0
85385,0.5883351876793348,4.0,0.29894009486443757,Office,NonResidential,0.033671019499912164,4904803.0
98024,0.651840365624745,2.0,0.34391577572839305,Distribution Center,NonResidential,0.0,3228330.0
65000,0.3076923076923077,1.0,0.23076923076923078,Office,NonResidential,0.15384615384615385,2361088.0
144573,0.5431235431235432,5.0,0.4610127755528349,Office,NonResidential,0.0,5424718.0
302812,1.0,2.0,0.0,Retail Store,NonResidential,0.0,7133767.0
86400,0.9050925925925926,5.0,0.0,Office,NonResidential,0.0,8404370.0
98539,1.0,2.0,0.0,Strip Mall,NonResidential,0.0,5711553.0
86483,1.0,6.0,0.0,Office,NonResidential,0.0,6796335.0
51600,0.6666666666666666,1.0,0.3333333333333333,Distribution Center,NonResidential,0.0,1012341.0
140520,1.0,1.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,1738376.0
154029,0.5949853598997591,5.0,0.43036051652610874,Office,NonResidential,0.0,1886382.0
161789,0.5682401152117882,3.0,0.4317598847882118,Parking,NonResidential,0.0,7020517.0
63909,0.9493185623308141,3.0,0.050681437669185876,Medical Office,NonResidential,0.0,4397572.0
53472,0.8760846798324357,2.0,0.18763090963494913,Non-Refrigerated Warehouse,NonResidential,0.0,1051944.0
50417,1.0,1.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,1060850.0
133298,1.0,3.0,0.0,Medical Office,NonResidential,0.0,14886199.0
168619,1.0266102870969465,2.0,0.0,Retail Store,NonResidential,0.0,6576563.0
251827,0.449983520432678,5.0,0.33356232651780787,Parking,NonResidential,0.33356232651780787,43048528.0
160777,0.6466720986210714,4.0,0.4440311736131412,Office,NonResidential,0.0,6991476.0
104786,1.0,2.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,960753.0
53040,0.9695889894419306,1.0,0.0,Other,NonResidential,0.0,1825347.0
110689,1.0,1.0,0.0,Other,NonResidential,0.0,2227640.0
53620,1.0,1.0,0.0,Office,NonResidential,0.0,1998767.0
50008,1.0,1.0,0.0,Office,NonResidential,0.0,3373582.0
291176,0.6685784542682089,4.0,0.38189273841250654,Office,NonResidential,0.0,6083307.0
50832,0.8640226628895185,1.0,0.1359773371104816,Non-Refrigerated Warehouse,NonResidential,0.0,2666634.0
76354,0.8271603321371507,1.0,0.0,Refrigerated Warehouse,NonResidential,0.0,3022275.0
98480,1.0,1.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,2792236.0
53002,0.5962416512584431,2.0,0.5174710388287235,Retail Store,NonResidential,0.3420625636768424,3129811.0
175918,0.3793642492524926,3.0,0.3309382780613695,Office,NonResidential,0.17184142611898726,20063722.0
169785,0.624336661071355,3.0,0.37566333892864506,Other,NonResidential,0.0,21187538.0
124721,0.8626774961714547,11.0,0.1250791767224445,Office,NonResidential,0.0962147513249573,13951571.0
94002,0.9989681070615519,7.0,0.33348226633475886,Office,NonResidential,0.0,6832991.0
93020,1.0,1.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,1226435.0
61053,0.8915859990500057,1.0,0.0,Supermarket/Grocery Store,NonResidential,0.0,13440924.0
154159,1.252953119830824,7.0,0.0,Office,NonResidential,0.0,1990444.0
78920,0.8312214901165738,5.0,0.0,Office,NonResidential,0.0,1992690.0
99440,0.6545454545454545,7.0,0.23991351568785196,Office,NonResidential,0.0,6863561.0
73260,0.8718400218400219,6.0,0.0,Office,NonResidential,0.0,2742111.0
75007,0.4619168877571427,4.0,0.3471542656018772,Office,NonResidential,0.0,2003759.0
84750,0.49096165191740415,4.0,0.3390442477876106,Office,NonResidential,0.0,2392466.0
75496,0.6066414114655081,6.0,0.12900021193175798,Office,NonResidential,0.06210925082123556,3347567.0
164380,0.7519588757756418,4.0,0.1265056576225818,Office,NonResidential,0.0,7319546.0
160580,1.0,7.0,0.0,Office,NonResidential,0.0,4759256.0
73470,0.6416904859126173,6.0,0.12899142507145775,Office,NonResidential,0.12899142507145775,3226884.0
67755,0.49659803704523653,3.0,0.29082724522175485,Other,Nonresidential COS,0.17693159176444542,1822830.0
56700,0.46296296296296297,3.0,0.318342151675485,Office,NonResidential,0.21869488536155202,2314835.0
82852,0.7057403562979772,1.0,0.2810070969922271,Non-Refrigerated Warehouse,NonResidential,0.0,2101376.0
76442,0.6606315899636326,2.0,0.2354726459276314,Other,NonResidential,0.09947411109076162,3366528.0
92792,0.9197236830761273,2.0,0.1447861884645228,Distribution Center,NonResidential,0.0,3002991.0
125519,1.0,2.0,0.0,No information,NonResidential,0.0,4999863.0
129000,0.812937984496124,4.0,0.0,Office,NonResidential,0.0,3983784.0
78814,1.0,1.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,620483.0
58970,0.6761064948278785,4.0,0.19671019162285908,Office,NonResidential,0.11870442597931151,1723642.0
75600,0.6751322751322751,6.0,0.1388888888888889,Distribution Center,NonResidential,0.07936507936507936,2103276.0
56270,0.7087968722232095,4.0,0.16474142527101476,Distribution Center,NonResidential,0.07314732539541496,1040593.0
66842,0.6451332994225187,4.0,0.1572963107028515,Office,NonResidential,0.0,4618360.0
75288,0.8662336627350973,6.0,0.14501647008819465,Office,NonResidential,0.0,2996502.0
184322,1.0,7.0,0.0,Office,NonResidential,0.0,10317852.0
287853,0.9512216304850045,7.0,0.042042292420089424,Office,NonResidential,0.0,28433056.0
64512,0.9765625,2.0,0.0,Office,NonResidential,0.0,6155789.0
144050,1.0,7.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,4329044.0
60592,0.9965672035912332,3.0,0.0,Office,NonResidential,0.0,4993962.0
107930,0.9979060502177337,1.0,0.0,Retail Store,NonResidential,0.0,7015692.0
99084,1.0,1.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,1976920.0
72719,1.0,1.0,0.0,Distribution Center,NonResidential,0.0,2434208.0
76624,1.0,4.0,0.0,Office,NonResidential,0.0,2660396.0
91706,0.580997971779382,6.0,0.37839399821167646,Office,NonResidential,0.040608030008941615,7654264.0
96188,0.9266332598660956,5.0,0.3914417598868882,Medical Office,NonResidential,0.058375265105834406,13253979.0
138106,0.8417519876037247,5.0,0.0,Office,NonResidential,0.0,7761927.0
56572,1.0000707063565015,1.0,0.0,Retail Store,NonResidential,0.0,2184912.0
117950,1.0,6.0,0.0,Multifamily Housing,Multifamily MR (5-9),0.0,2992693.0
225982,0.8858404651697923,3.0,0.0,Medical Office,NonResidential,0.0,18558162.0
516407,0.7459155278685223,3.0,0.6588524167952797,Parking,NonResidential,0.13095678408697017,48981052.0
312512,0.9705611304525906,11.0,0.01516101781691583,Office,NonResidential,0.014277851730493549,26313108.0
1592914,0.5743134908727024,42.0,0.2189622289715578,Office,NonResidential,0.19078870547939186,58041572.0
97720,0.5278857961522718,6.0,0.12278960294719607,Office,NonResidential,0.10222063037249284,2616226.0
422503,0.4672345521806946,10.0,0.0,Medical Office,NonResidential,0.0,17871658.0
94500,1.0,7.0,0.0,Medical Office,NonResidential,0.0,6010407.0
94713,1.1588483101580564,1.0,0.0,Retail Store,NonResidential,0.0,5230553.0
302902,0.6647859703798589,9.0,0.28481158922687866,Medical Office,NonResidential,0.0,14224039.0
434475,1.0,15.0,0.5754071005236204,Medical Office,NonResidential,0.0,55030192.0
319911,0.5336703020527584,19.0,0.21621951105151122,Medical Office,NonResidential,0.0,14830411.0
205521,0.5591594046350494,6.0,0.1393677531736416,Office,NonResidential,0.0,8371368.0
56700,0.8112874779541446,6.0,0.18518518518518517,Office,NonResidential,0.0,3436032.0
72000,1.0,4.0,0.0,Office,NonResidential,0.0,2383075.0
191146,0.53885511598464,4.0,0.41852824542496314,Office,NonResidential,0.0,5032796.0
68763,0.7271352326105609,3.0,0.1676337565260387,Other - Recreation,NonResidential,0.0,6171270.0
102133,1.0518343728275876,1.0,0.0,Strip Mall,NonResidential,0.0,21069722.0
358176,0.5553443000089342,26.0,0.22829279460377022,Multifamily Housing,Multifamily HR (10+),0.16575929152148663,8504904.0
362046,0.6487131469481778,14.0,0.27033581368113446,Office,NonResidential,0.009761190566944532,17812788.0
228288,0.3517399074852817,5.0,0.12725154191197086,Multifamily Housing,Multifamily MR (5-9),0.07059503784693019,5253241.0
140000,0.5813214285714285,2.0,0.0,Lifestyle Center,NonResidential,0.0,13480326.0
538933,0.6630601577561589,23.0,0.22789660310279755,Office,NonResidential,0.0,14991744.0
99470,0.7989343520659495,13.0,0.11058610636372776,Multifamily Housing,Multifamily HR (10+),0.09047954157032272,4395510.0
275982,0.7139596060612649,6.0,0.2857142857142857,Parking,NonResidential,0.0,5653656.0
98668,1.0,5.0,0.0,Office,NonResidential,0.0,4785692.0
158931,0.5043509447496083,1.0,0.21582951091983313,Office,NonResidential,0.1694886460161957,7577723.0
105100,1.0,1.0,0.0,Office,NonResidential,0.0,21832304.0
57176,1.0493913530152512,1.0,0.0,Retail Store,NonResidential,0.0,12037792.0
50660,1.0,1.0,0.0,Retail Store,NonResidential,0.0,2394843.0
61929,0.6439471007121058,2.0,0.0,Office,NonResidential,0.0,2150536.0
165111,0.6339189999454912,4.0,0.03297175839283876,Office,NonResidential,0.0,22965152.0
129551,0.6226736960733611,4.0,0.3280561323339843,Office,NonResidential,0.03688122824215946,25764716.0
162420,0.5566863686738086,5.0,0.3446065755448836,Office,NonResidential,0.01315724664450191,7649110.0
183964,0.7254191037376878,5.0,0.2541964732230219,Office,NonResidential,0.020384423039290295,15232788.0
208210,0.5282070986023726,5.0,0.3786945871956198,Office,NonResidential,0.0,5454482.0
277486,0.6525302177407148,7.0,0.30608751432504705,Office,NonResidential,0.053692798915981346,12931002.0
187130,0.9179874953241063,3.0,0.05119970074279912,Office,NonResidential,0.02358253620477743,9680169.0
251044,0.502772422364207,5.0,0.05065645862876627,Office,NonResidential,0.0,17320768.0
154330,0.6177023261841509,5.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,1250669.0
108245,0.5917594346159176,6.0,0.13507321354335072,Office,NonResidential,0.11417617441914177,5101817.0
167860,0.6613785297271536,6.0,0.12153580364589539,Office,NonResidential,0.003776956987966162,6455470.0
192960,0.7005234245439469,5.0,0.16583747927031509,Office,NonResidential,0.0,6669954.0
112560,0.7142857142857143,6.0,0.14285714285714285,Office,NonResidential,0.0,4368113.0
86204,0.7849983759454318,6.0,0.15699967518908636,Other,NonResidential,0.0,3165109.0
145158,0.7001543146089089,2.0,0.3344218024497444,Non-Refrigerated Warehouse,Nonresidential COS,0.0707504925667204,8691444.0
112896,0.9809559240362812,2.0,0.5093183106575964,Office,NonResidential,0.0,9128267.0
110613,0.899993671629917,1.0,0.09999728784139296,Distribution Center,NonResidential,0.0,1023418.0
149881,0.7979196829484725,4.0,0.20208031705152754,Non-Refrigerated Warehouse,NonResidential,0.0,2757588.0
98220,1.3176542455711668,3.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,6583940.0
84420,0.5247571665482114,1.0,0.29421937929400616,Distribution Center,NonResidential,0.1462805022506515,2962476.0
73335,1.0,1.0,0.0,No information,NonResidential,0.0,3408500.0
56876,0.850974048807933,2.0,0.07518109571699838,Distribution Center,NonResidential,0.07384485547506857,2210310.0
61200,1.0,2.0,0.0,Non-Refrigerated Warehouse,NonResidential,0.0,5448687.0
111908,0.9748186009936733,1.0,0.0,Distribution Center,NonResidential,0.0,2255026.0
63644,1.0323046948651875,2.0,0.0,Other - Public Services,NonResidential,0.0,7256842.0
108753,0.5388816860224546,2.0,0.2237915275900435,Non-Refrigerated Warehouse,NonResidential,0.17345728393699483,3660395.0
141890,1.1908661639298048,1.0,0.832567481852139,Retail Store,NonResidential,0.0,17109052.0
92092,0.7609130000434349,4.0,0.0,Office,NonResidential,0.0,4678999.0
56259,0.5613679589043531,3.0,0.37259816207184626,Non-Refrigerated Warehouse,NonResidential,0.06603387902380063,2204235.0
143439,0.8335947685078674,6.0,0.16640523149213254,Other,NonResidential,0.0,25338332.0
202623,0.5192204241374375,4.0,0.15788928206570824,Office,NonResidential,0.03145743573039586,8787353.0
77174,1.0,2.0,0.0,Office,NonResidential,0.0,12704014.0
110524,0.8927110853751221,5.0,0.07811877963157324,Office,NonResidential,0.0,7752682.0
287224,0.3394563128429379,5.0,0.30655864412444644,Parking,NonResidential,0.18837562320697435,19991412.0
115748,0.8411808411376438,4.0,0.0,Laboratory,NonResidential,0.0,37276920.0
